piece,dataset,source_path,candidate_count,direct_count,structured_count,final_count,count_ratio,beat_fallback,direct_casm_agreement,period_margin_mean,period_margin_median,period_margin_q10,period_margin_q90,low_margin_fraction,high_margin_fraction,edge_coefficient_median,edge_coefficient_q10,edge_coefficient_q90,direct_beat_fmeasure,direct_beat_cmlt,direct_beat_amlt,casm_beat_fmeasure,casm_beat_cmlt,casm_beat_amlt,delta_fmeasure,delta_cmlt,delta_amlt,panel,trace_file
smc/smc_086/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold2_val/smc__smc_086__track.npy.npz,92,46,45,45,0.9782608695652174,False,0.967032967032967,0.19881974160671234,0.19076785445213318,0.1072319820523262,0.3488308995962144,0.5652173913043478,0.0,1.8971918207851912,0.8339783245115023,3.627062371142583,0.875,0.75,0.75,0.8860759493670887,0.8,0.8,0.011075949367088667,0.050000000000000044,0.050000000000000044,bt_smc_oof,bt_smc_oof__smc__smc_086.npz
smc/smc_087/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold4_val/smc__smc_087__track.npy.npz,125,89,79,79,0.8876404494382022,False,0.9404761904761905,0.11450214684009552,0.126689612865448,0.058350960910320285,0.1555687040090561,1.0,0.0,0.9954477840083495,0.34577552795595645,1.2889533655215621,0.7971014492753623,0.5384615384615384,0.5384615384615384,0.8527131782945736,0.7391304347826086,0.7391304347826086,0.0556117290192113,0.2006688963210702,0.2006688963210702,bt_smc_oof,bt_smc_oof__smc__smc_087.npz
smc/smc_088/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold0_val/smc__smc_088__track.npy.npz,184,43,32,43,0.7441860465116279,True,1.0,0.12246465682983398,0.13353244960308075,0.03295987658202648,0.20711918771266938,0.8804347826086957,0.0,1.5479935060907672,0.9675248708233651,1.9862679209703584,0.5,0.5526315789473685,0.5526315789473685,0.5,0.5526315789473685,0.5526315789473685,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_088.npz
smc/smc_089/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold1_val/smc__smc_089__track.npy.npz,111,43,38,38,0.8837209302325582,False,0.9382716049382716,0.09526818990707397,0.0785745307803154,0.022735606878995895,0.18010753393173218,0.9279279279279279,0.0,0.5212223989056902,0.16643341959936503,1.4548078084002265,0.6046511627906976,0.4,0.4,0.5679012345679013,0.26,0.4838709677419355,-0.036749928222796324,-0.14,0.08387096774193548,bt_smc_oof,bt_smc_oof__smc__smc_089.npz
smc/smc_092/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold7_val/smc__smc_092__track.npy.npz,140,54,52,52,0.9629629629629629,False,0.9811320754716981,0.14615516364574432,0.17020854353904724,0.024910420179367065,0.21733606159687044,0.7285714285714285,0.0,1.272942136721939,0.14285893502746114,1.9396803890616625,0.7479674796747967,0.2972972972972973,0.5306122448979592,0.7272727272727273,0.24324324324324326,0.5957446808510638,-0.020694752402069416,-0.05405405405405406,0.06513243595310458,bt_smc_oof,bt_smc_oof__smc__smc_092.npz
smc/smc_093/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold6_val/smc__smc_093__track.npy.npz,246,78,72,72,0.9230769230769231,False,0.9466666666666667,0.11798874288797379,0.1266823559999466,0.0445244126021862,0.16591225564479828,0.9715447154471545,0.0,1.0623154772480834,0.5116917240095644,1.5367969559817376,0.7832167832167832,0.631578947368421,0.631578947368421,0.802919708029197,0.6052631578947368,0.6052631578947368,0.019702924812413758,-0.02631578947368418,-0.02631578947368418,bt_smc_oof,bt_smc_oof__smc__smc_093.npz
smc/smc_095/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold3_val/smc__smc_095__track.npy.npz,71,52,50,50,0.9615384615384616,False,0.9803921568627451,0.21222162246704102,0.2491879016160965,0.0899021327495575,0.32307523488998413,0.36619718309859156,0.0,2.5018436024699757,0.6775987280683332,3.2443340075768954,0.8387096774193549,0.8723404255319149,0.8723404255319149,0.8351648351648351,0.851063829787234,0.851063829787234,-0.0035448422545197866,-0.021276595744680882,-0.021276595744680882,bt_smc_oof,bt_smc_oof__smc__smc_095.npz
smc/smc_096/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold2_val/smc__smc_096__track.npy.npz,71,70,70,70,1.0,False,1.0,0.1866559535264969,0.18517868220806122,0.14409951865673065,0.23917298018932343,0.6619718309859155,0.0,1.635074368405912,1.1901524539814337,2.2544659529140505,0.9838709677419355,1.0,1.0,0.9838709677419355,1.0,1.0,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_096.npz
smc/smc_098/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold3_val/smc__smc_098__track.npy.npz,199,94,86,86,0.9148936170212766,False,0.9333333333333333,0.11105279624462128,0.10774222016334534,0.03658643215894699,0.2048563659191133,0.8592964824120602,0.0,0.8344175679470033,0.25657270109501573,1.8713807218414222,0.7014925373134329,0.2235294117647059,0.4639175257731959,0.7401574803149606,0.358974358974359,0.36082474226804123,0.038664943001527785,0.13544494720965308,-0.10309278350515466,bt_smc_oof,bt_smc_oof__smc__smc_098.npz
smc/smc_099/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold0_val/smc__smc_099__track.npy.npz,67,38,38,38,1.0,False,1.0,0.2584075331687927,0.21558405458927155,0.15095716416835786,0.4225689768791199,0.26865671641791045,0.0,1.9674009992853396,1.3660123969138243,5.498329518722424,0.5454545454545454,0.9090909090909091,0.9090909090909091,0.5454545454545454,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_099.npz
smc/smc_100/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold5_val/smc__smc_100__track.npy.npz,218,66,60,60,0.9090909090909091,False,0.9206349206349206,0.06498515605926514,0.04868368059396744,0.011523610912263393,0.15421875268220903,1.0,0.0,0.40865244447113463,0.11878631772058323,1.4137366220299246,0.46464646464646464,0.1935483870967742,0.273972602739726,0.44680851063829785,0.17543859649122806,0.3013698630136986,-0.01783795400816679,-0.018109790605546128,0.0273972602739726,bt_smc_oof,bt_smc_oof__smc__smc_100.npz
smc/smc_101/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold6_val/smc__smc_101__track.npy.npz,110,25,28,28,1.12,False,0.8679245283018868,0.19254598021507263,0.1425972729921341,0.06393612176179886,0.3578038275241853,0.5454545454545454,0.0,1.0095825249044157,0.5019624973117223,3.7387260894974776,0.4938271604938271,0.03389830508474576,0.1,0.5476190476190477,0.05084745762711865,0.10344827586206896,0.053791887125220594,0.016949152542372885,0.0034482758620689585,bt_smc_oof,bt_smc_oof__smc__smc_101.npz
smc/smc_103/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold0_val/smc__smc_103__track.npy.npz,211,46,36,46,0.782608695652174,True,1.0,0.0897018313407898,0.0835442766547203,0.035716600716114044,0.16978336870670319,0.976303317535545,0.0,0.5940494735707214,0.33998879516864977,0.9997485146882028,0.43010752688172044,0.18518518518518517,0.18518518518518517,0.43010752688172044,0.18518518518518517,0.18518518518518517,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_103.npz
